state,bill_id,title,status,summary,category,url,all_urls
New York,S 9401,New York Workforce Stabilization Act,Pending,Establishes the New York Workforce Stabilization Act; requires certain businesses to conduct AI impact assessments on the application and use of such AI and to submit such impact assessments to the Department of Labor prior to the implementation of the AI; establishes a surcharge on certain corporations that use AI or data mining or have greater than 15 employees displaced by AI.,Effect on Labor/Employment; Impact Assessment; Private Sector Use,http://custom.statenet.com/public/resources.cgi?id=ID:bill:NY2023000S9401&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:NY2023000S9401&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
California,S 942,California AI Transparency Act,To governor,"Provides for the California AI Transparency Act. Requires a covered provider to make available an AI detection tool at no cost to the user that meets certain criteria. Requires a covered provider to include a latent disclosure in an AI-generated image, video, audio content, or content that is any combination thereof, created by the provider's GenAI system that, to the extent that it is technically feasible and reasonable, conveys certain information regarding the content provenance.",Provenance,http://custom.statenet.com/public/resources.cgi?id=ID:bill:CA2023000S942&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:CA2023000S942&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
New York,S 9434,Use of Algorithmic Device by Landlord to Determine Rent,Pending,Prohibits the use of an algorithmic device by a landlord for the purpose of determining the amount of rent to charge a residential tenant; declares that such use is an unfair or deceptive trade practice.,Housing; Private Sector Use,http://custom.statenet.com/public/resources.cgi?id=ID:bill:NY2023000S9434&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:NY2023000S9434&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
New York,S 9439,Prohibition on Robotic Device Equipped with a Weapon,Pending,"Provides that it shall be unlawful for any person, whether or not acting under color of law, to use a robotic device or uncrewed aircraft to commit the crime of menacing or to criminally harass another person; provides that it shall be unlawful for any person to use a robotic device or uncrewed aircraft to physically restrain or to attempt to restrain a human being within the State; specifies civil liability and penalties; provides exceptions for, among others, certain defense industrial companies.",Criminal Use,http://custom.statenet.com/public/resources.cgi?id=ID:bill:NY2023000S9439&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:NY2023000S9439&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
New York,S 9450,Warning on Generative Artificial Intelligence Systems,Pending,"Requires the owner, licensee or operator of a generative AI system to conspicuously display a warning on the system's user interface that is reasonably calculated to consistently apprise the user that the outputs of the generative AI system may be inaccurate and/or inappropriate.",Notification,http://custom.statenet.com/public/resources.cgi?id=ID:bill:NY2023000S9450&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:NY2023000S9450&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
New York,S 9542,Publication of Periodical Produced Through Use of AI,Pending,"Prohibits the publication of a digital or physical newspaper, magazine or periodical which was wholly or partially produced or edited using AI without significant human oversight.",Private Sector Use,http://custom.statenet.com/public/resources.cgi?id=ID:bill:NY2023000S9542&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:NY2023000S9542&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
Maryland,S 955,Technology Advisory Commission,Failed - Adjourned,Establishes the Technology Advisory Commission to study and make recommendations on technology and science developments and use in the state; requires the governor to include in the annual budget bill an appropriation of a specified amount for the commission; requires the commission to submit a report on its activities and recommendations to the governor and the General Assembly by the specified date of each year.,Effect on Labor/Employment; Government Use; Responsible Use; Studies,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MD2024000S955&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MD2024000S955&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
Maryland,S 957,Automated Employment Decision Tools Prohibition,Failed - Adjourned,"Prohibits, subject to a certain exception, an employer from using an automated employment decision tool to make certain employment decisions; requires an employer, under certain circumstances, to notify an applicant for employment of the employer's use of an automated employment decision tool within 30 days after the use; provides certain penalties per violation for an employer that violates the notification requirement of the act.",Effect on Labor/Employment; Impact Assessment; Private Sector Use;,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MD2024000S957&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MD2024000S957&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
New York,S 9609,Determination of Rental Prices,Pending,"Prohibits the collecting of information of historical or contemporaneous prices, supply levels or lease or rental contract termination and renewal dates of residential dwelling units from two or more rental property owners for purposes of analyzing or processing of such information using an algorithm and of recommending rental prices, lease renewal terms or ideal occupancy levels to a rental property owner.",Housing; Private Sector Use,http://custom.statenet.com/public/resources.cgi?id=ID:bill:NY2023000S9609&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:NY2023000S9609&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
New York,S 9640,Certification of Filings Produced Using Generative AI,Pending,Amends the Civil Practice Law and Rules Law; requires certification of filings produced using generative AI; requires the brief of an appellant to contain a disclosure of the use of generative AI in the drafting of the brief and certification that the content therein was reviewed and verified by a human.,Judicial Use,http://custom.statenet.com/public/resources.cgi?id=ID:bill:NY2023000S9640&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:NY2023000S9640&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
Louisiana,S 97,Political Campaigns,Vetoed,Regulates the use of deepfakes and AI technology in political advertising.,Elections,http://custom.statenet.com/public/resources.cgi?id=ID:bill:LA2024000S97&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:LA2024000S97&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
California,S 970,Artificial Intelligence Technology,Pending,"Relates to AI technology. Defines various terms related to AIand synthetic voice, video and image recordings produced by AI, and would clarify that use of such synthetic recordings, as specified, is deemed to be a false personation for purposes of these and other criminal provisions.",Judicial Use,http://custom.statenet.com/public/resources.cgi?id=ID:bill:CA2023000S970&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:CA2023000S970&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
Florida,S 972,Artificial Intelligence,Failed,"Creates the Artificial Intelligence Advisory Council within the Department of Management Services; requires the department to provide administrative support to the council; requires members to be appointed to the council by a specified date; requires each state agency to prepare and submit, by a specified date and using money appropriated by the Legislature, an inventory report for all automated decision systems that are being developed, used, or procured by the agency; provides legislative intent.",Government Use; Responsible Use; Studies,http://custom.statenet.com/public/resources.cgi?id=ID:bill:FL2024000S972&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:FL2024000S972&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
Maryland,S 979,Artificial Intelligence Guidelines and Pilot Program,Failed - Adjourned,"Requires the state Department of Education, in consultation with the AI Subcabinet of the Governor's Executive Council, to develop and update guidelines on AI for county boards of education and to develop a pilot program to support the AI Subcabinet of the Governor's Executive Council.",Education Use; Government Use; Responsible Use,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MD2024000S979&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MD2024000S979&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
Maryland,S 980,Computer Science Education Content Standards,Failed - Adjourned,"Requires public high schools to promote and increase the enrollment of certain students in high school computer science courses; requires, beginning on or before the specified date, the state Board of Education to update computer science content standards to include certain information; requires county boards of education to provide developmentally appropriate computer science instruction in public elementary and middle schools in the county.",Education/Training,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MD2024000S980&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MD2024000S980&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
New York,S 9832,Registration and Duties of Model Management Companies,To governor,Requires litigants to disclose use of generative AI in court filings.,Judicial Use,http://custom.statenet.com/public/resources.cgi?id=ID:bill:NY2023000S9832&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:NY2023000S9832&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
Hawaii,SCR 95,Artificial Intelligence and Art,Failed - Adjourned,"Encourages the U.S. Congress to pass the Nurture Originals, Foster Art, and Keep Entertainment Safe Act of 2023 (No Fakes Act) and the No Artificial Intelligence Fake Replicas and Unauthorized Duplications Act of 2024 (No AI Fraud Act).",Criminal Use,http://custom.statenet.com/public/resources.cgi?id=ID:bill:HI2023000SCR95&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:HI2023000SCR95&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
New Jersey,SJR 114,Do Not Disturb Act,Pending,"Urges Congress and the president to enact Do Not Disturb Act, which expands consumer protections from robocalls including the use of AI for scams.",Criminal Use; Private Sector Use; Responsible Use,http://custom.statenet.com/public/resources.cgi?id=ID:bill:NJ2024000SJR114&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:NJ2024000SJR114&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
Virginia,SJR 14,Joint Commission on Technology and Science,Pending - Carryover,"Relates to Joint Commission on Technology and Science; relates to study; relates to advancements in AI; relates to report; directs the Joint Commission on Technology and Science to study advancements in AI, including assessing the impacts of deepfakes, data privacy implications and misinformation; measures to ensure these technologies do not indirectly or directly lead to discrimination.",Government Use; Responsible Use; Studies,http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2024000SJR14&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2024000SJR14&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
Puerto Rico,SJR 412,Department of State of the Government,Pending,"Orders the Department of State to make a registry of all companies or businesses that operate, develop or use AI systems.",Private Sector Use,http://custom.statenet.com/public/resources.cgi?id=ID:bill:PR2021000SJR412&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:PR2021000SJR412&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
Pennsylvania,SR 143,Artificial Intelligence,Pending,Directs the Joint State Government Commission to establish an advisory committee to conduct a study on the field of AI and its impact and potential future impact.,Government Use; Health Use; Private Sector Use; Responsible Use; Studies,http://custom.statenet.com/public/resources.cgi?id=ID:bill:PA2023000SR143&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:PA2023000SR143&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
